X1,estimate,SE,df,t.ratio,p.value
N postbreeding - NR prebreeding,0.0375937782514923,0.0294835099861717,322.654801694486,1.27507811210824,1
N postbreeding - R prebreeding,0.0282776588930843,0.0227815655103708,322.654801694486,1.24125178667864,1
N postbreeding - S prebreeding,-0.0312714432251527,0.022947793755781,322.654801694486,-1.36272112072974,1
NR postbreeding - R postbreeding,0.0384331823875572,0.0328636988915973,322.654801694456,1.16947220440192,1
NR postbreeding - S postbreeding,-0.0559020673603514,0.0329791481999174,322.654801694464,-1.69507311169703,1
NR postbreeding - N nonbreeding,0.0372183475366144,0.0294835099861717,322.654801694486,1.26234452933421,1
NR postbreeding - NR nonbreeding,-0.0233419042663709,0.0170808600041297,702.000000000019,-1.36655322160169,1
NR postbreeding - R nonbreeding,-0.0031138378725266,0.0328636988915973,322.654801694456,-0.0947500731064319,1
NR postbreeding - S nonbreeding,-0.104015829775262,0.0329791481999174,322.654801694464,-3.15398776053053,0.155060735761585
NR postbreeding - N prebreeding,-0.0422668307494946,0.0294835099861717,322.654801694486,-1.43357526866097,1
NR postbreeding - NR prebreeding,0.00323525472898041,0.0170808600041297,702.000000000019,0.189408187187191,1
NR postbreeding - R prebreeding,-0.00608086462942755,0.0328636988915973,322.654801694456,-0.185032873185871,1
NR postbreeding - S prebreeding,-0.0656299667476646,0.0329791481999174,322.654801694464,-1.99004432588192,1
R postbreeding - S postbreeding,-0.0943352497479086,0.027154126426581,322.654801694449,-3.47406682380194,0.05535203558318
R postbreeding - N nonbreeding,-0.00121483485094283,0.0227815655103708,322.654801694486,-0.0533253454592402,1
R postbreeding - NR nonbreeding,-0.0617750866539281,0.0328636988915973,322.654801694456,-1.87973626638002,1
R postbreeding - R nonbreeding,-0.0415470202600838,0.0122006142886641,702.000000000019,-3.40532200076895,0.0656565220781331
R postbreeding - S nonbreeding,-0.142449012162819,0.027154126426581,322.654801694449,-5.24594346822281,3.10325643655219e-05
R postbreeding - N prebreeding,-0.0807000131370518,0.0227815655103708,322.654801694494,-3.54233834809618,0.0441421024945638
R postbreeding - NR prebreeding,-0.0351979276585768,0.0328636988915973,322.654801694456,-1.07102757284501,1
R postbreeding - R prebreeding,-0.0445140470169848,0.0122006142886641,702.000000000019,-3.64850867044817,0.0283314750914184
R postbreeding - S prebreeding,-0.104063149135222,0.027154126426581,322.654801694449,-3.83231437831691,0.0157162970139852
