X1,estimate,SE,df,t.ratio,p.value
G breeding - G prebreeding,-0.000636986140414908,0.00258168884117124,19980,-0.246732344447027,1
G breeding - I prebreeding,-0.0813841000754634,0.00258168884117112,19980,-31.523589821361,5.49545637687131e-211
G breeding - O prebreeding,0.0736951009929431,0.00258168884117127,19980,28.5453071716841,8.39745863892651e-174
I breeding - O breeding,0.14731956615208,0.00258168884117152,19980,57.0632540229863,0
I breeding - C postbreeding,0.05355442477179,0.00258168884117134,19980,20.7439502072185,8.41500178888949e-93
I breeding - F postbreeding,0.240287520444284,0.00258168884117139,19980,93.0737727228421,0
I breeding - G postbreeding,0.120725648380235,0.00258168884117143,19980,46.7622768689105,0
I breeding - I postbreeding,0.116948997022332,0.00258168884117132,19980,45.2994160865925,0
I breeding - O postbreeding,0.0972556419604293,0.00258168884117141,19980,37.6713259977143,4.2039906701358e-298
I breeding - C nonbreeding,0.36709466369975,0.00258168884117207,19980,142.191676179339,0
I breeding - F nonbreeding,0.0874272819953126,0.00258168884117124,19980,33.8643761405613,1.52858795500359e-242
I breeding - G nonbreeding,0.103100064897968,0.00258168884117111,19980,39.9351243472083,0
I breeding - I nonbreeding,0.0868754234765434,0.00258168884117122,19980,33.6506174141153,1.38528993356065e-239
I breeding - O nonbreeding,0.122592730234612,0.0025816888411713,19980,47.4854786059318,0
I breeding - C prebreeding,0.141757804725167,0.00258168884117179,19980,54.908942729452,0
I breeding - F prebreeding,0.231502222988227,0.00258168884117129,19980,89.6708461904327,0
I breeding - G prebreeding,0.141121201922258,0.00258168884117131,19980,54.6623588682482,0
I breeding - I prebreeding,0.0603740879872095,0.0025816888411711,19980,23.3855013913384,1.70468673147081e-117
I breeding - O prebreeding,0.215453289055616,0.00258168884117144,19980,83.4543983843748,0
O breeding - C postbreeding,-0.0937651413802896,0.00258168884117131,19980,-36.3193038157721,9.10453224950003e-278
O breeding - F postbreeding,0.0929679542922043,0.00258168884117133,19980,36.0105186998539,3.23637701728865e-273
O breeding - G postbreeding,-0.0265939177718445,0.00258168884117139,19980,-10.300977154078,2.97752007101794e-23
O breeding - I postbreeding,-0.0303705691297471,0.00258168884117139,19980,-11.7638379363979,3.20697355733865e-30
O breeding - O postbreeding,-0.0500639241916503,0.00258168884117133,19980,-19.3919280252751,3.1387946809824e-81
O breeding - C nonbreeding,0.219775097547671,0.00258168884117189,19980,85.1284221563701,0
O breeding - F nonbreeding,-0.059892284156767,0.00258168884117122,19980,-23.1988778824314,1.1495438156946e-115
O breeding - G nonbreeding,-0.0442195012541111,0.00258168884117113,19980,-17.1281296757869,1.5003178908368e-63
O breeding - I nonbreeding,-0.0604441426755361,0.00258168884117119,19980,-23.4126366088779,9.30753808799023e-118
O breeding - O nonbreeding,-0.0247268359174671,0.00258168884117141,19980,-9.57777541705902,3.42189364395442e-20
O breeding - C prebreeding,-0.00556176142691242,0.00258168884117145,19980,-2.1543112935286,0.259403357402863
