X1,estimate,SE,df,t.ratio,p.value
G breeding - I prebreeding,-0.0169331205424207,0.027927510405804,382.558222903107,-0.606324025893179,1
G breeding - O prebreeding,-0.0327347629075818,0.0418546953131202,382.558222903107,-0.782104914698075,1
I breeding - O breeding,-0.0548194516826011,0.03546425956495,382.558222903097,-1.54576614188726,1
I breeding - C postbreeding,-0.159451218542253,0.0511882495161038,382.558222902333,-3.11499650895641,0.363979839083737
I breeding - F postbreeding,-0.0501450623265424,0.037169603849263,382.558222903097,-1.3490878872398,1
I breeding - G postbreeding,-0.0795054244547987,0.027927510405804,382.558222903107,-2.84684969406638,0.846920218072964
I breeding - I postbreeding,-0.043536999065372,0.00938428741943064,699.000000000011,-4.6393505568922,0.00078033741503436
I breeding - O postbreeding,-0.0388986280187732,0.03546425956495,382.558222903097,-1.09684026949818,1
I breeding - C nonbreeding,-0.110584143770733,0.0511882495161038,382.558222902375,-2.16034236013371,1
I breeding - F nonbreeding,-0.0549992535177389,0.037169603849263,382.558222903097,-1.47968360762687,1
I breeding - G nonbreeding,-0.0683659278068993,0.027927510405804,382.558222903107,-2.44797788322339,1
I breeding - I nonbreeding,0.0162076222439834,0.00938428741943064,699.000000000011,1.72710207174864,1
I breeding - O nonbreeding,-0.00593358255910835,0.03546425956495,382.558222903097,-0.167311615465747,1
I breeding - C prebreeding,-0.11490697299544,0.0511882495161037,382.558222902216,-2.24479199975945,1
I breeding - F prebreeding,-0.0400781100215505,0.0371696038492629,382.558222903097,-1.07824958759536,1
I breeding - G prebreeding,-0.0579509436906305,0.027927510405804,382.558222903107,-2.07504868312884,1
I breeding - I prebreeding,-0.0470561368464616,0.00938428741943063,698.999999999976,-5.01435375359769,0.000126949129347681
I breeding - O prebreeding,-0.0628577792116227,0.03546425956495,382.558222903097,-1.77242609835132,1
O breeding - C postbreeding,-0.104631766859652,0.0599341853269963,382.558222902545,-1.74577774418371,1
O breeding - F postbreeding,0.00467438935605879,0.0485123606166406,382.558222903097,0.0963546052313808,1
O breeding - G postbreeding,-0.0246859727721975,0.0418546953131202,382.558222903097,-0.589801755514373,1
O breeding - I postbreeding,0.0112824526172291,0.03546425956495,382.558222903097,0.318135857216086,1
O breeding - O postbreeding,0.0159208236638279,0.0262088884329301,698.999999999976,0.607458942967771,1
O breeding - C nonbreeding,-0.0557646920881318,0.0599341853269963,382.558222902566,-0.930432136248852,1
O breeding - F nonbreeding,-0.000179801835137704,0.0485123606166406,382.558222903097,-0.00370630974976775,1
O breeding - G nonbreeding,-0.0135464761242982,0.0418546953131202,382.558222903097,-0.323654873675588,1
O breeding - I nonbreeding,0.0710270739265845,0.03546425956495,382.558222903097,2.00277898926676,1
O breeding - O nonbreeding,0.0488858691234928,0.02620888843293,698.999999999976,1.8652400787082,1
O breeding - C prebreeding,-0.0600875213128392,0.0599341853269963,382.55822290246,-1.00255840610841,1
O breeding - F prebreeding,0.0147413416610506,0.0485123606166406,382.558222903097,0.303867745738889,1
O breeding - G prebreeding,-0.00313149200802931,0.0418546953131202,382.558222903097,-0.0748181771388425,1
O breeding - I prebreeding,0.00776331483613957,0.03546425956495,382.558222903097,0.21890531288047,1
