X1,estimate,SE,df,t.ratio,p.value
N breeding - S breeding,0.210946556027144,0.00184929734907342,15984,114.068489922855,0
N breeding - NR breeding,0.355219411946514,0.00184929734907314,15984,192.083448410581,0
N breeding - R breeding,0.00256380213376443,0.00184929734907334,15984,1.38636554854151,0.331309295338536
N breeding - N postbreeding,0.0933991071705267,0.0018492973490733,15984,50.5051863170246,0
N breeding - S postbreeding,0.20180542119767,0.00184929734907313,15984,109.125458541762,0
N breeding - NR postbreeding,0.415867688599205,0.00184929734907308,15984,224.878756684343,0
N breeding - R postbreeding,0.00367219406045163,0.00184929734907328,15984,1.98572396282936,0.141243117887621
N breeding - N nonbreeding,0.120978087698217,0.00184929734907324,15984,65.418407569147,0
N breeding - S nonbreeding,0.0837934436622797,0.00184929734907315,15984,45.3109629472384,0
N breeding - NR nonbreeding,0.383954583820139,0.00184929734907329,15984,207.621875418003,0
N breeding - R nonbreeding,0.0664468821086338,0.00184929734907335,15984,35.9308805270981,1.92765216255463e-270
N breeding - N prebreeding,0.0593389006096885,0.00184929734907354,15984,32.087268518184,1.54266017099721e-217
N breeding - S prebreeding,0.151611157269976,0.00184929734907331,15984,81.9831150171434,0
N breeding - NR prebreeding,0.366559680268649,0.00184929734907319,15984,198.215652259685,0
N breeding - R prebreeding,-0.0310597499244988,0.00184929734907339,15984,-16.7954331087219,1.36464181432368e-61
S breeding - NR breeding,0.14427285591937,0.00184929734907331,15984,78.0149584877011,0
S breeding - R breeding,-0.20838275389338,0.00184929734907335,15984,-112.682124374318,0
S breeding - N postbreeding,-0.117547448856618,0.00184929734907329,15984,-63.5633036058383,0
S breeding - S postbreeding,-0.00914113482947458,0.00184929734907351,15984,-4.94303138111037,3.88481685942477e-06
S breeding - NR postbreeding,0.204921132572061,0.00184929734907342,15984,110.810266761447,0
S breeding - R postbreeding,-0.207274361966693,0.0018492973490734,15984,-112.082765960027,0
S breeding - N nonbreeding,-0.0899684683289276,0.00184929734907328,15984,-48.650082353718,0
S breeding - S nonbreeding,-0.127153112364864,0.00184929734907337,15984,-68.7575269756251,0
S breeding - NR nonbreeding,0.173008027792995,0.00184929734907334,15984,93.5533854951381,0
S breeding - R nonbreeding,-0.14449967391851,0.00184929734907331,15984,-78.1376093957631,0
S breeding - N prebreeding,-0.151607655417456,0.00184929734907338,15984,-81.981221404671,0
S breeding - S prebreeding,-0.0593353987571683,0.00184929734907342,15984,-32.0853749057165,1.5750363801827e-217
S breeding - NR prebreeding,0.155613124241505,0.00184929734907338,15984,84.1471623368073,0
S breeding - R prebreeding,-0.242006305951643,0.00184929734907332,15984,-130.863923031584,0
NR breeding - R breeding,-0.35265560981275,0.00184929734907319,15984,-190.697082862034,0
NR breeding - N postbreeding,-0.261820304775987,0.00184929734907304,15984,-141.578262093559,0
NR breeding - S postbreeding,-0.153413990748844,0.00184929734907328,15984,-82.9579898688133,0
NR breeding - NR postbreeding,0.0606482766526915,0.00184929734907343,15984,32.7953082737498,6.84423939097334e-227
NR breeding - R postbreeding,-0.351547217886062,0.00184929734907318,15984,-190.097724447747,0
NR breeding - N nonbreeding,-0.234241324248297,0.00184929734907319,15984,-126.665040841427,0
NR breeding - S nonbreeding,-0.271425968284234,0.00184929734907326,15984,-146.772485463333,0
NR breeding - NR nonbreeding,0.0287351718736249,0.00184929734907323,15984,15.5384270074391,6.15682949859696e-53
NR breeding - R nonbreeding,-0.28877252983788,0.00184929734907312,15984,-156.15256788348,0
NR breeding - N prebreeding,-0.295880511336825,0.00184929734907322,15984,-159.996179892383,0
NR breeding - S prebreeding,-0.203608254676538,0.00184929734907325,15984,-110.100333393423,0
NR breeding - NR prebreeding,0.0113402683221351,0.00184929734907326,15984,6.13220384910955,6.2095678695384e-09
NR breeding - R prebreeding,-0.386279161871013,0.00184929734907312,15984,-208.878881519307,0
R breeding - N postbreeding,0.0908353050367623,0.0018492973490732,15984,49.1188207684856,0
R breeding - S postbreeding,0.199241619063905,0.00184929734907336,15984,107.739092993207,0
R breeding - NR postbreeding,0.413303886465441,0.00184929734907337,15984,223.492391135766,0
R breeding - R postbreeding,0.0011083919266872,0.00184929734907333,15984,0.599358414287787,0.548942397076959
R breeding - N nonbreeding,0.118414285564452,0.00184929734907334,15984,64.032042020602,0
R breeding - S nonbreeding,0.0812296415285153,0.0018492973490733,15984,43.9245973986931,0
R breeding - NR nonbreeding,0.381390781686375,0.00184929734907324,15984,206.235509869467,0
R breeding - R nonbreeding,0.0638830799748694,0.00184929734907317,15984,34.5445149785601,9.41763704042716e-251
R breeding - N prebreeding,0.0567750984759241,0.00184929734907342,15984,30.7009029696447,9.13864493216309e-200
R breeding - S prebreeding,0.149047355136211,0.00184929734907328,15984,80.5967494686032,0
R breeding - NR prebreeding,0.363995878134885,0.00184929734907333,15984,196.829286711129,0
R breeding - R prebreeding,-0.0336235520582633,0.00184929734907314,15984,-18.1817986572658,6.66901771401064e-72
N postbreeding - S postbreeding,0.108406314027143,0.00184929734907341,15984,58.6202722247235,0
N postbreeding - NR postbreeding,0.322468581428679,0.00184929734907344,15984,174.373570367279,0
N postbreeding - R postbreeding,-0.0897269131100751,0.00184929734907336,15984,-48.5194623541937,0
N postbreeding - N nonbreeding,0.0275789805276899,0.00184929734907325,15984,14.9132212521208,7.03178154022695e-49
N postbreeding - S nonbreeding,-0.00960566350824697,0.00184929734907329,15984,-5.19422336978989,1.24860196070781e-06
N postbreeding - NR nonbreeding,0.290555476649612,0.00184929734907328,15984,157.11668910098,0
N postbreeding - R nonbreeding,-0.0269522250618929,0.00184929734907328,15984,-14.5743057899256,9.12089089072538e-47
N postbreeding - N prebreeding,-0.0340602065608381,0.00184929734907333,15984,-18.4179177988361,1.01245897509102e-73
N postbreeding - S prebreeding,0.0582120500994492,0.00184929734907326,15984,31.4779287001201,1.18754079158289e-209
N postbreeding - NR prebreeding,0.273160573098122,0.00184929734907325,15984,147.710465942653,0
N postbreeding - R prebreeding,-0.124458857095026,0.00184929734907322,15984,-67.3006194257502,0
